Year,Week,UC_name,cases,week_start,own_lag1,own_lag2,own_lag3,own_lag4,own_roll2,own_roll4,own_roll8,own_delta,city_cases,city_lag1,city_lag2,city_roll4,nb_sum1,nb_mean1,nb_max1,nb_sum2,nb_mean2,nb_max2,nb_delta,temp_mean,temp_max,temp_min,humidity,rain,rain_days,pressure,wind,temp_mean_lag2,temp_mean_lag4,temp_mean_lag6,temp_mean_lag8,humidity_lag2,humidity_lag4,humidity_lag6,humidity_lag8,rain_lag2,rain_lag4,rain_lag6,rain_lag8,rain_days_lag2,rain_days_lag4,rain_days_lag6,rain_days_lag8,rain_c8,week_sin,week_cos,target
2024,20,BANDA,0,2024-05-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,36.17142857142857,21.142857142857142,38.57142857142857,0.0,0,1006.8142857142856,8.9,20.885714285714283,20.014285714285712,20.02857142857143,19.271428571428572,59.0,71.28571428571429,49.285714285714285,53.42857142857143,19.299999999999997,75.4,2.1,36.2,2.0,4.0,1.0,2.0,226.60000000000002,0.6631226582407952,-0.7485107481711012,0.0
2024,21,BANDA,0,2024-05-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.228571428571428,38.67142857142857,23.957142857142856,29.857142857142858,0.0,0,1001.2714285714284,9.242857142857144,26.542857142857144,21.542857142857144,21.642857142857142,19.571428571428573,49.0,62.285714285714285,51.285714285714285,65.0,4.4,45.599999999999994,12.0,31.6,1.0,5.0,3.0,3.0,190.40000000000003,0.5680647467311558,-0.8229838658936564,0.0
2024,22,BANDA,0,2024-05-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.05714285714286,39.82857142857143,24.271428571428572,21.0,0.0,0,998.1,10.928571428571429,28.2,20.885714285714283,20.014285714285712,20.02857142857143,38.57142857142857,59.0,71.28571428571429,49.285714285714285,0.0,19.299999999999997,75.4,2.1,0.0,2.0,4.0,1.0,158.8,0.46472317204376906,-0.8854560256532096,0.0
2024,23,BANDA,0,2024-06-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.042857142857144,36.5,22.685714285714287,38.57142857142857,12.9,2,1002.9714285714286,8.828571428571427,31.228571428571428,26.542857142857144,21.542857142857144,21.642857142857142,29.857142857142858,49.0,62.285714285714285,51.285714285714285,0.0,4.4,45.599999999999994,12.0,0.0,1.0,5.0,3.0,156.70000000000002,0.35460488704253584,-0.9350162426854147,0.0
2024,24,BANDA,0,2024-06-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.34285714285714,40.357142857142854,24.571428571428573,29.571428571428573,0.2,0,999.5142857142856,8.0,32.05714285714286,28.2,20.885714285714283,20.014285714285712,21.0,38.57142857142857,59.0,71.28571428571429,0.0,0.0,19.299999999999997,75.4,0.0,0.0,2.0,4.0,157.60000000000002,0.23931566428755768,-0.970941817426052,0.0
2024,25,BANDA,0,2024-06-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.628571428571426,39.15714285714286,26.042857142857144,32.857142857142854,0.5,0,997.7285714285716,8.185714285714285,29.042857142857144,31.228571428571428,26.542857142857144,21.542857142857144,38.57142857142857,29.857142857142858,49.0,62.285714285714285,12.9,0.0,4.4,45.599999999999994,2.0,0.0,1.0,5.0,82.40000000000002,0.12053668025532308,-0.992708874098054,0.0
2024,26,BANDA,0,2024-06-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.34285714285714,39.385714285714286,26.685714285714287,43.0,3.9,1,997.5714285714286,7.628571428571428,32.34285714285714,32.05714285714286,28.2,20.885714285714283,29.571428571428573,21.0,38.57142857142857,59.0,0.2,0.0,0.0,19.299999999999997,0.0,0.0,0.0,2.0,37.300000000000026,-3.216245299353273e-16,-1.0,0.0
2024,27,BANDA,0,2024-07-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.157142857142855,35.15714285714286,24.7,69.42857142857143,63.49999999999999,6,995.8857142857142,8.6,32.628571428571426,29.042857142857144,31.228571428571428,26.542857142857144,32.857142857142854,38.57142857142857,29.857142857142858,49.0,0.5,12.9,0.0,4.4,0.0,2.0,0.0,1.0,21.900000000000027,-0.12053668025532283,-0.992708874098054,0.0
2024,28,BANDA,0,2024-07-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12857142857143,33.65714285714286,24.557142857142857,73.14285714285714,27.4,4,999.3285714285714,5.8999999999999995,33.34285714285714,32.34285714285714,32.05714285714286,28.2,43.0,29.571428571428573,21.0,38.57142857142857,3.9,0.2,0.0,0.0,1.0,0.0,0.0,0.0,81.00000000000003,-0.23931566428755743,-0.9709418174260521,0.0
2024,29,BANDA,0,2024-07-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.74285714285714,35.74285714285714,25.814285714285713,65.14285714285714,5.8,1,999.0,6.271428571428571,30.157142857142855,32.628571428571426,29.042857142857144,31.228571428571428,69.42857142857143,32.857142857142854,38.57142857142857,29.857142857142858,63.49999999999999,0.5,12.9,0.0,6.0,0.0,2.0,0.0,108.40000000000002,-0.3546048870425356,-0.9350162426854148,0.0
2024,30,BANDA,0,2024-07-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,35.4,25.685714285714287,72.14285714285714,36.1,5,996.0571428571428,7.228571428571429,29.12857142857143,33.34285714285714,32.34285714285714,32.05714285714286,73.14285714285714,43.0,29.571428571428573,21.0,27.4,3.9,0.2,0.0,4.0,1.0,0.0,0.0,114.20000000000002,-0.46472317204376806,-0.8854560256532101,0.0
2024,31,BANDA,0,2024-07-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.657142857142855,32.42857142857143,25.357142857142858,81.0,109.7,6,999.342857142857,7.885714285714286,30.74285714285714,30.157142857142855,32.628571428571426,29.042857142857144,65.14285714285714,69.42857142857143,32.857142857142854,38.57142857142857,5.8,63.49999999999999,0.5,12.9,1.0,6.0,0.0,2.0,150.3,-0.5680647467311556,-0.8229838658936565,0.0
2024,32,BANDA,0,2024-08-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62857142857143,31.75714285714286,24.37142857142857,83.28571428571429,74.7,6,1001.5857142857142,6.928571428571429,30.5,29.12857142857143,33.34285714285714,32.34285714285714,72.14285714285714,73.14285714285714,43.0,29.571428571428573,36.1,27.4,3.9,0.2,5.0,4.0,1.0,0.0,247.10000000000002,-0.663122658240795,-0.7485107481711013,0.0
2024,33,BANDA,0,2024-08-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,31.7,24.47142857142857,82.14285714285714,62.5,4,1003.6,5.971428571428571,28.657142857142855,30.74285714285714,30.157142857142855,32.628571428571426,81.0,65.14285714285714,69.42857142857143,32.857142857142854,109.7,5.8,63.49999999999999,0.5,6.0,1.0,6.0,0.0,321.6,-0.7485107481711011,-0.6631226582407952,0.0
2024,34,BANDA,0,2024-08-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62857142857143,32.142857142857146,23.47142857142857,78.71428571428571,22.1,4,1003.842857142857,5.414285714285714,27.62857142857143,30.5,29.12857142857143,33.34285714285714,83.28571428571429,72.14285714285714,73.14285714285714,43.0,74.7,36.1,27.4,3.9,6.0,5.0,4.0,1.0,383.6,-0.8229838658936564,-0.5680647467311559,0.0
2024,35,BANDA,0,2024-08-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,14,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.657142857142855,30.542857142857144,23.47142857142857,80.57142857142857,43.9,4,1005.1857142857144,6.814285714285714,27.7,28.657142857142855,30.74285714285714,30.157142857142855,82.14285714285714,81.0,65.14285714285714,69.42857142857143,62.5,109.7,5.8,63.49999999999999,4.0,6.0,1.0,6.0,401.8,-0.8854560256532096,-0.4647231720437691,0.0
2024,36,BANDA,0,2024-09-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,40,14.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32857142857143,30.82857142857143,22.47142857142857,81.28571428571429,33.3,4,1004.7857142857144,5.6571428571428575,27.62857142857143,27.62857142857143,30.5,29.12857142857143,78.71428571428571,83.28571428571429,72.14285714285714,73.14285714285714,22.1,74.7,36.1,27.4,4.0,6.0,5.0,4.0,382.20000000000005,-0.9350162426854147,-0.3546048870425359,0.0
2024,37,BANDA,0,2024-09-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,94,40.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,32.214285714285715,22.62857142857143,73.0,26.300000000000004,2,1001.8142857142856,7.057142857142857,26.657142857142855,27.7,28.657142857142855,30.74285714285714,80.57142857142857,82.14285714285714,81.0,65.14285714285714,43.9,62.5,109.7,5.8,4.0,4.0,6.0,1.0,388.1,-0.970941817426052,-0.23931566428755774,0.0
2024,38,BANDA,0,2024-09-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,215,94.0,90.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,33.57142857142857,21.514285714285712,66.14285714285714,0.0,0,1005.8285714285714,5.585714285714286,26.32857142857143,27.62857142857143,27.62857142857143,30.5,81.28571428571429,78.71428571428571,83.28571428571429,72.14285714285714,33.3,22.1,74.7,36.1,4.0,4.0,6.0,5.0,408.6,-0.992708874098054,-0.12053668025532357,1.0
2024,39,BANDA,1,2024-09-23,1,0.0,0.0,0.0,0.5,0.25,0.125,1.0,415,415,215.0,191.0,4.0,1.3333333333333333,2.0,0.0,0.0,0.0,1.3333333333333333,27.457142857142856,32.57142857142857,23.142857142857142,71.0,33.9,3,1005.7571428571428,6.385714285714286,27.1,26.657142857142855,27.7,28.657142857142855,73.0,80.57142857142857,82.14285714285714,81.0,26.300000000000004,43.9,62.5,109.7,2.0,4.0,4.0,6.0,372.50000000000006,-1.0,-1.8369701987210297e-16,1.0
2024,40,BANDA,1,2024-09-30,1,1.0,0.0,0.0,1.0,0.5,0.25,0.0,647,647,415.0,342.75,1.0,0.3333333333333333,1.0,4.0,1.3333333333333333,2.0,-1.0,25.32857142857143,31.985714285714288,19.728571428571428,66.85714285714286,4.8999999999999995,1,1006.8,6.671428571428572,27.3,26.32857142857143,27.62857142857143,27.62857142857143,66.14285714285714,81.28571428571429,78.71428571428571,83.28571428571429,0.0,33.3,22.1,74.7,0.0,4.0,4.0,6.0,296.70000000000005,-0.992708874098054,0.1205366802553232,0.0
2024,41,BANDA,0,2024-10-07,0,1.0,1.0,0.0,0.5,0.5,0.25,-1.0,660,660,647.0,484.25,2.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,23.285714285714285,30.114285714285717,17.95714285714286,58.0,5.1,1,1011.6142857142858,8.485714285714286,27.457142857142856,27.1,26.657142857142855,27.7,71.0,73.0,80.57142857142857,82.14285714285714,33.9,26.300000000000004,43.9,62.5,3.0,2.0,4.0,4.0,226.9,-0.9709418174260521,0.23931566428755738,0.0
2024,42,BANDA,0,2024-10-14,0,0.0,1.0,1.0,0.0,0.5,0.25,0.0,567,567,660.0,572.25,2.0,0.6666666666666666,1.0,2.0,0.6666666666666666,1.0,0.0,23.385714285714283,30.714285714285715,17.485714285714284,58.42857142857143,0.2,0,1010.9571428571428,6.6571428571428575,25.32857142857143,27.3,26.32857142857143,27.62857142857143,66.85714285714286,66.14285714285714,81.28571428571429,78.71428571428571,4.8999999999999995,0.0,33.3,22.1,1.0,0.0,4.0,4.0,169.50000000000003,-0.9350162426854148,0.35460488704253557,0.0
2024,43,BANDA,0,2024-10-21,0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,607,607,567.0,620.25,3.0,1.0,2.0,2.0,0.6666666666666666,1.0,0.33333333333333337,22.385714285714283,29.428571428571427,17.04285714285714,62.857142857142854,0.4,0,1012.5,7.7,23.285714285714285,27.457142857142856,27.1,26.657142857142855,58.0,71.0,73.0,80.57142857142857,5.1,33.9,26.300000000000004,43.9,1.0,3.0,2.0,4.0,147.60000000000002,-0.8854560256532101,0.464723172043768,0.0
2024,44,BANDA,0,2024-10-28,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,718,718,607.0,638.0,4.0,1.3333333333333333,2.0,3.0,1.0,2.0,0.33333333333333326,20.342857142857145,26.8,15.414285714285713,69.14285714285714,31.0,1,1012.342857142857,8.528571428571428,23.385714285714283,25.32857142857143,27.3,26.32857142857143,58.42857142857143,66.85714285714286,66.14285714285714,81.28571428571429,0.2,4.8999999999999995,0.0,33.3,0.0,1.0,0.0,4.0,104.10000000000002,-0.822983865893657,0.5680647467311548,1.0
2024,45,BANDA,1,2024-11-04,1,0.0,0.0,0.0,0.5,0.25,0.375,1.0,485,485,718.0,594.25,3.0,1.0,2.0,4.0,1.3333333333333333,2.0,-0.33333333333333326,20.228571428571428,26.6,15.457142857142856,75.28571428571429,0.0,0,1014.8142857142856,6.457142857142857,22.385714285714283,23.285714285714285,27.457142857142856,27.1,62.857142857142854,58.0,71.0,73.0,0.4,5.1,33.9,26.300000000000004,0.0,1.0,3.0,2.0,101.80000000000003,-0.7485107481711011,0.6631226582407953,2.0
2024,46,BANDA,2,2024-11-11,2,1.0,0.0,0.0,1.5,0.75,0.625,1.0,318,318,485.0,532.0,0.0,0.0,0.0,3.0,1.0,2.0,-1.0,17.242857142857144,23.0,13.314285714285717,75.0,15.7,2,1015.0571428571428,4.957142857142857,20.342857142857145,23.385714285714283,25.32857142857143,27.3,69.14285714285714,58.42857142857143,66.85714285714286,66.14285714285714,31.0,0.2,4.8999999999999995,0.0,1.0,0.0,1.0,0.0,75.50000000000003,-0.6631226582407956,0.7485107481711007,0.0
2024,47,BANDA,0,2024-11-18,0,2.0,1.0,0.0,1.0,0.75,0.5,-2.0,160,160,318.0,420.25,3.0,1.0,2.0,0.0,0.0,0.0,1.0,15.214285714285714,21.8,10.714285714285714,67.57142857142857,0.2,0,1015.9428571428572,4.685714285714285,20.228571428571428,22.385714285714283,23.285714285714285,27.457142857142856,75.28571428571429,62.857142857142854,58.0,71.0,0.0,0.4,5.1,33.9,0.0,0.0,1.0,3.0,91.20000000000003,-0.5680647467311559,0.8229838658936564,0.0
2024,48,BANDA,0,2024-11-25,0,0.0,2.0,1.0,0.0,0.75,0.375,0.0,55,55,160.0,254.5,0.0,0.0,0.0,3.0,1.0,2.0,-1.0,15.114285714285714,22.02857142857143,10.1,55.857142857142854,0.0,0,1015.9142857142856,4.485714285714286,17.242857142857144,20.342857142857145,23.385714285714283,25.32857142857143,75.0,69.14285714285714,58.42857142857143,66.85714285714286,15.7,31.0,0.2,4.8999999999999995,2.0,1.0,0.0,1.0,57.50000000000003,-0.4647231720437684,0.88545602565321,0.0
2024,49,BANDA,0,2024-12-02,0,0.0,0.0,2.0,0.0,0.5,0.375,0.0,21,21,55.0,138.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.728571428571428,20.24285714285714,8.714285714285714,50.142857142857146,6.7,1,1014.7571428571428,5.814285714285715,15.214285714285714,20.228571428571428,22.385714285714283,23.285714285714285,67.57142857142857,75.28571428571429,62.857142857142854,58.0,0.2,0.0,0.4,5.1,0.0,0.0,0.0,1.0,52.60000000000003,-0.35460488704253595,0.9350162426854147,0.0
2024,50,BANDA,0,2024-12-09,0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,9,9,21.0,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.457142857142856,17.428571428571427,5.128571428571428,49.42857142857143,0.0,0,1018.3285714285714,5.214285714285714,15.114285714285714,17.242857142857144,20.342857142857145,23.385714285714283,55.857142857142854,75.0,69.14285714285714,58.42857142857143,0.0,15.7,31.0,0.2,0.0,2.0,1.0,0.0,54.200000000000024,-0.2393156642875578,0.970941817426052,0.0
2024,51,BANDA,0,2024-12-16,0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,5,5,9.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12857142857143,17.685714285714287,5.014285714285714,59.857142857142854,0.0,0,1016.7857142857144,2.957142857142857,13.728571428571428,15.214285714285714,20.228571428571428,22.385714285714283,50.142857142857146,67.57142857142857,75.28571428571429,62.857142857142854,6.7,0.2,0.0,0.4,1.0,0.0,0.0,0.0,54.00000000000003,-0.12053668025532363,0.992708874098054,0.0
2024,52,BANDA,0,2024-12-23,0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0,0,5.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.542857142857144,17.728571428571428,5.8428571428571425,67.57142857142857,0.0,0,1020.157142857143,4.142857142857143,10.457142857142856,15.114285714285714,17.242857142857144,20.342857142857145,49.42857142857143,55.857142857142854,75.0,69.14285714285714,0.0,0.0,15.7,31.0,0.0,0.0,2.0,1.0,53.60000000000002,6.432490598706546e-16,1.0,
2021,1,BANGISH COLONY,0,2021-01-04,0,,,,,,,,0,0,,,0.0,0.0,0.0,,,,,10.671428571428573,16.285714285714285,6.928571428571429,79.71428571428571,28.2,1,1016.7857142857144,6.7,10.428571428571429,12.471428571428572,12.185714285714283,16.942857142857143,70.14285714285714,77.85714285714286,73.71428571428571,62.0,16.1,26.8,15.7,40.8,1.0,3.0,3.0,2.0,104.39999999999999,0.12053668025532305,0.992708874098054,0.0
2021,2,BANGISH COLONY,0,2021-01-11,0,0.0,,,0.0,,,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285714285714286,16.657142857142855,4.042857142857143,77.42857142857143,0.0,0,1015.4571428571428,6.214285714285714,9.614285714285714,8.571428571428571,14.3,12.428571428571429,63.142857142857146,66.57142857142857,68.85714285714286,71.14285714285714,1.1,0.0,0.0,3.9,1.0,0.0,0.0,2.0,91.8,0.23931566428755774,0.970941817426052,0.0
2021,3,BANGISH COLONY,0,2021-01-18,0,0.0,0.0,,0.0,,,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.328571428571427,17.75714285714286,4.671428571428572,70.0,10.4,1,1015.1,7.728571428571429,10.671428571428573,10.428571428571429,12.471428571428572,12.185714285714283,79.71428571428571,70.14285714285714,77.85714285714286,73.71428571428571,28.2,16.1,26.8,15.7,1.0,1.0,3.0,3.0,87.89999999999999,0.3546048870425356,0.9350162426854148,0.0
2021,4,BANGISH COLONY,0,2021-01-25,0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.257142857142856,18.04285714285714,4.557142857142858,57.142857142857146,0.0,0,1017.7857142857144,6.371428571428572,9.285714285714286,9.614285714285714,8.571428571428571,14.3,77.42857142857143,63.142857142857146,66.57142857142857,68.85714285714286,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,82.60000000000001,0.4647231720437685,0.8854560256532099,0.0
2021,5,BANGISH COLONY,0,2021-02-01,0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.814285714285717,18.62857142857143,6.257142857142857,64.71428571428571,3.5,2,1018.7857142857144,7.128571428571428,10.328571428571427,10.671428571428573,10.428571428571429,12.471428571428572,70.0,79.71428571428571,70.14285714285714,77.85714285714286,10.4,28.2,16.1,26.8,1.0,1.0,1.0,3.0,82.60000000000001,0.5680647467311558,0.8229838658936564,0.0
2021,6,BANGISH COLONY,0,2021-02-08,0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,23.17142857142857,9.028571428571428,59.142857142857146,0.0,0,1015.0285714285714,6.742857142857143,10.257142857142856,9.285714285714286,9.614285714285714,8.571428571428571,57.142857142857146,77.42857142857143,63.142857142857146,66.57142857142857,0.0,0.0,1.1,0.0,0.0,0.0,1.0,0.0,59.300000000000004,0.6631226582407952,0.7485107481711011,0.0
2021,7,BANGISH COLONY,0,2021-02-15,0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.157142857142855,24.185714285714287,10.342857142857143,55.42857142857143,0.0,0,1016.4285714285714,6.214285714285714,11.814285714285717,10.328571428571427,10.671428571428573,10.428571428571429,64.71428571428571,70.0,79.71428571428571,70.14285714285714,3.5,10.4,28.2,16.1,2.0,1.0,1.0,1.0,59.300000000000004,0.7485107481711011,0.6631226582407953,0.0
2021,8,BANGISH COLONY,0,2021-02-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52857142857143,23.914285714285715,12.314285714285717,56.42857142857143,9.099999999999998,1,1011.3285714285714,7.614285714285714,15.2,10.257142857142856,9.285714285714286,9.614285714285714,59.142857142857146,57.142857142857146,77.42857142857143,63.142857142857146,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.0,43.2,0.8229838658936564,0.5680647467311558,0.0
2021,9,BANGISH COLONY,0,2021-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.314285714285713,25.7,11.728571428571428,42.714285714285715,1.9,1,1013.0,7.914285714285714,16.157142857142855,11.814285714285717,10.328571428571427,10.671428571428573,55.42857142857143,64.71428571428571,70.0,79.71428571428571,0.0,3.5,10.4,28.2,0.0,2.0,1.0,1.0,51.199999999999996,0.8854560256532098,0.4647231720437686,0.0
2021,10,BANGISH COLONY,0,2021-03-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,23.057142857142857,13.0,57.285714285714285,14.5,3,1016.0142857142856,10.3,17.52857142857143,15.2,10.257142857142856,9.285714285714286,56.42857142857143,59.142857142857146,57.142857142857146,77.42857142857143,9.099999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.9,0.9350162426854148,0.35460488704253557,0.0
2021,11,BANGISH COLONY,0,2021-03-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,26.67142857142857,13.62857142857143,53.142857142857146,5.7,1,1012.0571428571428,8.357142857142858,18.314285714285713,16.157142857142855,11.814285714285717,10.328571428571427,42.714285714285715,55.42857142857143,64.71428571428571,70.0,1.9,0.0,3.5,10.4,1.0,0.0,2.0,1.0,39.4,0.970941817426052,0.23931566428755804,0.0
2021,12,BANGISH COLONY,0,2021-03-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.97142857142857,23.614285714285717,13.328571428571427,69.57142857142857,58.9,3,1012.8,9.242857142857144,17.6,17.52857142857143,15.2,10.257142857142856,57.285714285714285,56.42857142857143,59.142857142857146,57.142857142857146,14.5,9.099999999999998,0.0,0.0,3.0,1.0,0.0,0.0,34.7,0.992708874098054,0.120536680255323,0.0
2021,13,BANGISH COLONY,0,2021-03-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.557142857142857,26.82857142857143,14.842857142857143,34.285714285714285,1.0,0,1006.4142857142856,15.885714285714286,19.8,18.314285714285713,16.157142857142855,11.814285714285717,53.142857142857146,42.714285714285715,55.42857142857143,64.71428571428571,5.7,1.9,0.0,3.5,1.0,1.0,0.0,2.0,93.6,1.0,-1.6081226496766366e-16,0.0
2021,14,BANGISH COLONY,0,2021-04-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,27.928571428571427,14.5,46.857142857142854,9.7,1,1012.1142857142858,8.514285714285714,17.97142857142857,17.6,17.52857142857143,15.2,69.57142857142857,57.285714285714285,56.42857142857143,59.142857142857146,58.9,14.5,9.099999999999998,0.0,3.0,3.0,1.0,0.0,91.1,0.992708874098054,-0.12053668025532288,0.0
2021,15,BANGISH COLONY,0,2021-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.614285714285717,27.52857142857143,16.814285714285713,55.142857142857146,17.4,4,1012.3571428571428,8.87142857142857,20.557142857142857,19.8,18.314285714285713,16.157142857142855,34.285714285714285,53.142857142857146,42.714285714285715,55.42857142857143,1.0,5.7,1.9,0.0,0.0,1.0,1.0,0.0,100.8,0.9709418174260521,-0.2393156642875575,0.0
2021,16,BANGISH COLONY,0,2021-04-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74285714285714,27.24285714285714,14.157142857142857,54.857142857142854,13.2,2,1010.7285714285716,8.6,20.7,17.97142857142857,17.6,17.52857142857143,46.857142857142854,69.57142857142857,57.285714285714285,56.42857142857143,9.7,58.9,14.5,9.099999999999998,1.0,3.0,3.0,1.0,118.2,0.9350162426854148,-0.35460488704253545,0.0
2021,17,BANGISH COLONY,0,2021-04-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,36.6,20.12857142857143,32.0,0.7,0,1007.7142857142856,7.828571428571428,21.614285714285717,20.557142857142857,19.8,18.314285714285713,55.142857142857146,34.285714285714285,53.142857142857146,42.714285714285715,17.4,1.0,5.7,1.9,4.0,0.0,1.0,1.0,122.30000000000001,0.8854560256532099,-0.4647231720437685,0.0
2021,18,BANGISH COLONY,0,2021-05-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.585714285714285,33.114285714285714,20.928571428571427,47.142857142857146,4.300000000000001,2,1007.6714285714286,8.585714285714285,20.74285714285714,20.7,17.97142857142857,17.6,54.857142857142854,46.857142857142854,69.57142857142857,57.285714285714285,13.2,9.7,58.9,14.5,2.0,1.0,3.0,3.0,121.1,0.8229838658936565,-0.5680647467311557,0.0
