Year,Week,temp_mean,temp_max,temp_min,humidity,rain,rain_days,pressure,wind
2021,29,28.614285714285717,32.92857142857143,24.74285714285714,74.0,58.7,3,997.7857142857143,6.814285714285715
2021,30,28.142857142857142,31.957142857142856,25.314285714285713,80.0,37.4,3,997.1999999999999,8.414285714285715
2021,31,28.585714285714285,32.785714285714285,24.25714285714286,77.28571428571429,36.5,6,1000.8285714285714,5.242857142857143
2021,32,28.24285714285714,32.5,24.357142857142858,75.85714285714286,44.3,6,1001.4714285714286,6.1571428571428575
2021,33,28.87142857142857,34.24285714285714,23.75714285714286,64.42857142857143,8.299999999999999,1,1003.6142857142858,6.128571428571428
2021,34,30.0,34.82857142857143,25.728571428571428,66.0,33.7,4,999.9571428571428,6.828571428571428
2021,35,27.957142857142856,32.871428571428574,23.7,69.42857142857143,21.5,2,1005.2857142857143,5.414285714285714
2021,36,27.02857142857143,31.057142857142857,24.428571428571427,77.85714285714286,84.7,5,1005.342857142857,6.857142857142857
2021,37,27.87142857142857,32.75714285714286,23.914285714285715,74.71428571428571,0.5,0,1005.0285714285714,5.442857142857143
2021,38,26.442857142857143,31.185714285714283,22.62857142857143,75.85714285714286,51.8,4,1006.7571428571429,5.8428571428571425
2021,39,27.12857142857143,32.028571428571425,23.357142857142858,71.85714285714286,16.3,3,1008.1857142857143,5.5
2021,40,25.557142857142857,31.828571428571426,20.842857142857145,62.142857142857146,9.799999999999999,1,1006.9571428571428,6.271428571428571
2021,41,23.414285714285715,30.457142857142856,18.514285714285712,53.42857142857143,2.4,1,1007.6142857142858,8.428571428571429
2021,42,20.885714285714283,27.17142857142857,16.12857142857143,61.142857142857146,19.5,2,1010.5285714285714,8.77142857142857
2021,43,18.385714285714283,25.928571428571427,12.957142857142857,56.142857142857146,0.0,0,1016.0428571428572,7.328571428571428
2021,44,17.785714285714285,25.042857142857144,12.614285714285714,50.42857142857143,1.0,0,1014.7142857142857,8.5
2021,45,17.314285714285713,25.74285714285714,11.314285714285715,48.857142857142854,0.0,0,1014.0857142857143,7.371428571428572
