Year,Week,UC_name,cases,week_start
2024,2,Gaggan,0,2024-01-08
2024,3,Gaggan,0,2024-01-15
2024,4,Gaggan,0,2024-01-22
2024,5,Gaggan,0,2024-01-29
2024,6,Gaggan,0,2024-02-05
2024,7,Gaggan,0,2024-02-12
2024,8,Gaggan,0,2024-02-19
2024,9,Gaggan,0,2024-02-26
2024,10,Gaggan,0,2024-03-04
2024,11,Gaggan,0,2024-03-11
2024,12,Gaggan,0,2024-03-18
2024,13,Gaggan,0,2024-03-25
2024,14,Gaggan,0,2024-04-01
2024,15,Gaggan,0,2024-04-08
2024,16,Gaggan,0,2024-04-15
2024,17,Gaggan,0,2024-04-22
2024,18,Gaggan,0,2024-04-29
2024,19,Gaggan,0,2024-05-06
2024,20,Gaggan,0,2024-05-13
2024,21,Gaggan,0,2024-05-20
2024,22,Gaggan,0,2024-05-27
2024,23,Gaggan,0,2024-06-03
2024,24,Gaggan,0,2024-06-10
2024,25,Gaggan,0,2024-06-17
2024,26,Gaggan,0,2024-06-24
2024,27,Gaggan,0,2024-07-01
2024,28,Gaggan,0,2024-07-08
2024,29,Gaggan,0,2024-07-15
2024,30,Gaggan,0,2024-07-22
2024,31,Gaggan,0,2024-07-29
2024,32,Gaggan,0,2024-08-05
2024,33,Gaggan,0,2024-08-12
2024,34,Gaggan,0,2024-08-19
2024,35,Gaggan,0,2024-08-26
2024,36,Gaggan,0,2024-09-02
2024,37,Gaggan,0,2024-09-09
2024,38,Gaggan,0,2024-09-16
2024,39,Gaggan,0,2024-09-23
2024,40,Gaggan,0,2024-09-30
2024,41,Gaggan,0,2024-10-07
2024,42,Gaggan,0,2024-10-14
2024,43,Gaggan,0,2024-10-21
2024,44,Gaggan,0,2024-10-28
2024,45,Gaggan,0,2024-11-04
2024,46,Gaggan,0,2024-11-11
2024,47,Gaggan,0,2024-11-18
2024,48,Gaggan,0,2024-11-25
2024,49,Gaggan,0,2024-12-02
2024,50,Gaggan,0,2024-12-09
2024,51,Gaggan,0,2024-12-16
2024,52,Gaggan,0,2024-12-23
2021,1,Ganj Mandi,0,2021-01-04
2021,2,Ganj Mandi,0,2021-01-11
2021,3,Ganj Mandi,0,2021-01-18
2021,4,Ganj Mandi,0,2021-01-25
2021,5,Ganj Mandi,0,2021-02-01
2021,6,Ganj Mandi,0,2021-02-08
2021,7,Ganj Mandi,0,2021-02-15
2021,8,Ganj Mandi,0,2021-02-22
2021,9,Ganj Mandi,0,2021-03-01
2021,10,Ganj Mandi,0,2021-03-08
2021,11,Ganj Mandi,0,2021-03-15
2021,12,Ganj Mandi,0,2021-03-22
2021,13,Ganj Mandi,0,2021-03-29
2021,14,Ganj Mandi,0,2021-04-05
2021,15,Ganj Mandi,0,2021-04-12
2021,16,Ganj Mandi,0,2021-04-19
2021,17,Ganj Mandi,0,2021-04-26
2021,18,Ganj Mandi,0,2021-05-03
2021,19,Ganj Mandi,0,2021-05-10
2021,20,Ganj Mandi,0,2021-05-17
2021,21,Ganj Mandi,0,2021-05-24
2021,22,Ganj Mandi,0,2021-05-31
2021,23,Ganj Mandi,0,2021-06-07
2021,24,Ganj Mandi,0,2021-06-14
2021,25,Ganj Mandi,0,2021-06-21
2021,26,Ganj Mandi,0,2021-06-28
2021,27,Ganj Mandi,0,2021-07-05
2021,28,Ganj Mandi,0,2021-07-12
2021,29,Ganj Mandi,0,2021-07-19
2021,30,Ganj Mandi,0,2021-07-26
2021,31,Ganj Mandi,0,2021-08-02
2021,32,Ganj Mandi,0,2021-08-09
2021,33,Ganj Mandi,0,2021-08-16
2021,34,Ganj Mandi,0,2021-08-23
2021,35,Ganj Mandi,0,2021-08-30
2021,36,Ganj Mandi,0,2021-09-06
2021,37,Ganj Mandi,0,2021-09-13
2021,38,Ganj Mandi,0,2021-09-20
2021,39,Ganj Mandi,0,2021-09-27
2021,40,Ganj Mandi,0,2021-10-04
2021,41,Ganj Mandi,0,2021-10-11
2021,42,Ganj Mandi,0,2021-10-18
2021,43,Ganj Mandi,0,2021-10-25
2021,44,Ganj Mandi,0,2021-11-01
2021,45,Ganj Mandi,0,2021-11-08
2021,46,Ganj Mandi,0,2021-11-15
2021,47,Ganj Mandi,0,2021-11-22
2021,48,Ganj Mandi,0,2021-11-29
2021,49,Ganj Mandi,0,2021-12-06
2021,50,Ganj Mandi,0,2021-12-13
2021,51,Ganj Mandi,0,2021-12-20
2021,52,Ganj Mandi,0,2021-12-27
2022,1,Ganj Mandi,0,2022-01-03
2022,2,Ganj Mandi,0,2022-01-10
2022,3,Ganj Mandi,0,2022-01-17
2022,4,Ganj Mandi,0,2022-01-24
2022,5,Ganj Mandi,0,2022-01-31
2022,6,Ganj Mandi,0,2022-02-07
2022,7,Ganj Mandi,0,2022-02-14
2022,8,Ganj Mandi,0,2022-02-21
2022,9,Ganj Mandi,0,2022-02-28
2022,10,Ganj Mandi,0,2022-03-07
2022,11,Ganj Mandi,0,2022-03-14
2022,12,Ganj Mandi,0,2022-03-21
2022,13,Ganj Mandi,0,2022-03-28
2022,14,Ganj Mandi,0,2022-04-04
2022,15,Ganj Mandi,0,2022-04-11
2022,16,Ganj Mandi,0,2022-04-18
2022,17,Ganj Mandi,0,2022-04-25
2022,18,Ganj Mandi,0,2022-05-02
2022,19,Ganj Mandi,0,2022-05-09
2022,20,Ganj Mandi,0,2022-05-16
2022,21,Ganj Mandi,0,2022-05-23
2022,22,Ganj Mandi,0,2022-05-30
2022,23,Ganj Mandi,0,2022-06-06
2022,24,Ganj Mandi,0,2022-06-13
2022,25,Ganj Mandi,0,2022-06-20
2022,26,Ganj Mandi,0,2022-06-27
2022,27,Ganj Mandi,0,2022-07-04
2022,28,Ganj Mandi,0,2022-07-11
2022,29,Ganj Mandi,0,2022-07-18
2022,30,Ganj Mandi,0,2022-07-25
2022,31,Ganj Mandi,0,2022-08-01
2022,32,Ganj Mandi,0,2022-08-08
2022,33,Ganj Mandi,0,2022-08-15
2022,34,Ganj Mandi,0,2022-08-22
2022,35,Ganj Mandi,0,2022-08-29
2022,36,Ganj Mandi,0,2022-09-05
2022,37,Ganj Mandi,0,2022-09-12
2022,38,Ganj Mandi,0,2022-09-19
2022,39,Ganj Mandi,0,2022-09-26
2022,40,Ganj Mandi,0,2022-10-03
2022,41,Ganj Mandi,0,2022-10-10
2022,42,Ganj Mandi,0,2022-10-17
2022,43,Ganj Mandi,0,2022-10-24
2022,44,Ganj Mandi,0,2022-10-31
2022,45,Ganj Mandi,0,2022-11-07
2022,46,Ganj Mandi,0,2022-11-14
2022,47,Ganj Mandi,0,2022-11-21
2022,48,Ganj Mandi,0,2022-11-28
2022,49,Ganj Mandi,0,2022-12-05
2022,50,Ganj Mandi,0,2022-12-12
2022,51,Ganj Mandi,0,2022-12-19
2022,52,Ganj Mandi,0,2022-12-26
2023,1,Ganj Mandi,0,2023-01-02
2023,2,Ganj Mandi,0,2023-01-09
2023,3,Ganj Mandi,0,2023-01-16
2023,4,Ganj Mandi,0,2023-01-23
2023,5,Ganj Mandi,0,2023-01-30
2023,6,Ganj Mandi,0,2023-02-06
2023,7,Ganj Mandi,0,2023-02-13
2023,8,Ganj Mandi,0,2023-02-20
2023,9,Ganj Mandi,0,2023-02-27
2023,10,Ganj Mandi,0,2023-03-06
2023,11,Ganj Mandi,0,2023-03-13
2023,12,Ganj Mandi,0,2023-03-20
2023,13,Ganj Mandi,0,2023-03-27
2023,14,Ganj Mandi,0,2023-04-03
2023,15,Ganj Mandi,0,2023-04-10
2023,16,Ganj Mandi,0,2023-04-17
2023,17,Ganj Mandi,0,2023-04-24
2023,18,Ganj Mandi,0,2023-05-01
2023,19,Ganj Mandi,0,2023-05-08
2023,20,Ganj Mandi,0,2023-05-15
2023,21,Ganj Mandi,0,2023-05-22
2023,22,Ganj Mandi,0,2023-05-29
2023,23,Ganj Mandi,0,2023-06-05
2023,24,Ganj Mandi,0,2023-06-12
2023,25,Ganj Mandi,0,2023-06-19
2023,26,Ganj Mandi,0,2023-06-26
2023,27,Ganj Mandi,0,2023-07-03
2023,28,Ganj Mandi,0,2023-07-10
2023,29,Ganj Mandi,0,2023-07-17
2023,30,Ganj Mandi,0,2023-07-24
2023,31,Ganj Mandi,0,2023-07-31
2023,32,Ganj Mandi,0,2023-08-07
2023,33,Ganj Mandi,0,2023-08-14
2023,34,Ganj Mandi,0,2023-08-21
2023,35,Ganj Mandi,0,2023-08-28
2023,36,Ganj Mandi,0,2023-09-04
2023,37,Ganj Mandi,0,2023-09-11
2023,38,Ganj Mandi,0,2023-09-18
2023,39,Ganj Mandi,0,2023-09-25
2023,40,Ganj Mandi,0,2023-10-02
2023,41,Ganj Mandi,0,2023-10-09
2023,42,Ganj Mandi,0,2023-10-16
2023,43,Ganj Mandi,0,2023-10-23
2023,44,Ganj Mandi,0,2023-10-30
2023,45,Ganj Mandi,0,2023-11-06
2023,46,Ganj Mandi,0,2023-11-13
2023,47,Ganj Mandi,0,2023-11-20
2023,48,Ganj Mandi,0,2023-11-27
2023,49,Ganj Mandi,0,2023-12-04
2023,50,Ganj Mandi,0,2023-12-11
2023,51,Ganj Mandi,0,2023-12-18
2023,52,Ganj Mandi,0,2023-12-25
2024,1,Ganj Mandi,0,2024-01-01
2024,2,Ganj Mandi,0,2024-01-08
2024,3,Ganj Mandi,0,2024-01-15
2024,4,Ganj Mandi,0,2024-01-22
2024,5,Ganj Mandi,0,2024-01-29
2024,6,Ganj Mandi,0,2024-02-05
2024,7,Ganj Mandi,0,2024-02-12
2024,8,Ganj Mandi,0,2024-02-19
2024,9,Ganj Mandi,0,2024-02-26
2024,10,Ganj Mandi,0,2024-03-04
2024,11,Ganj Mandi,0,2024-03-11
2024,12,Ganj Mandi,0,2024-03-18
2024,13,Ganj Mandi,0,2024-03-25
2024,14,Ganj Mandi,0,2024-04-01
2024,15,Ganj Mandi,0,2024-04-08
2024,16,Ganj Mandi,0,2024-04-15
2024,17,Ganj Mandi,0,2024-04-22
2024,18,Ganj Mandi,0,2024-04-29
2024,19,Ganj Mandi,0,2024-05-06
2024,20,Ganj Mandi,0,2024-05-13
2024,21,Ganj Mandi,0,2024-05-20
2024,22,Ganj Mandi,0,2024-05-27
2024,23,Ganj Mandi,0,2024-06-03
2024,24,Ganj Mandi,0,2024-06-10
2024,25,Ganj Mandi,0,2024-06-17
2024,26,Ganj Mandi,0,2024-06-24
2024,27,Ganj Mandi,0,2024-07-01
2024,28,Ganj Mandi,0,2024-07-08
2024,29,Ganj Mandi,0,2024-07-15
2024,30,Ganj Mandi,0,2024-07-22
2024,31,Ganj Mandi,0,2024-07-29
2024,32,Ganj Mandi,0,2024-08-05
2024,33,Ganj Mandi,0,2024-08-12
2024,34,Ganj Mandi,0,2024-08-19
2024,35,Ganj Mandi,0,2024-08-26
2024,36,Ganj Mandi,1,2024-09-02
2024,37,Ganj Mandi,0,2024-09-09
2024,38,Ganj Mandi,0,2024-09-16
2024,39,Ganj Mandi,0,2024-09-23
2024,40,Ganj Mandi,0,2024-09-30
2024,41,Ganj Mandi,0,2024-10-07
2024,42,Ganj Mandi,0,2024-10-14
2024,43,Ganj Mandi,0,2024-10-21
2024,44,Ganj Mandi,0,2024-10-28
2024,45,Ganj Mandi,0,2024-11-04
2024,46,Ganj Mandi,0,2024-11-11
2024,47,Ganj Mandi,0,2024-11-18
2024,48,Ganj Mandi,0,2024-11-25
2024,49,Ganj Mandi,0,2024-12-02
2024,50,Ganj Mandi,0,2024-12-09
2024,51,Ganj Mandi,0,2024-12-16
2024,52,Ganj Mandi,0,2024-12-23
2021,1,Gawal Mandi,0,2021-01-04
2021,2,Gawal Mandi,0,2021-01-11
2021,3,Gawal Mandi,0,2021-01-18
2021,4,Gawal Mandi,0,2021-01-25
2021,5,Gawal Mandi,0,2021-02-01
2021,6,Gawal Mandi,0,2021-02-08
2021,7,Gawal Mandi,0,2021-02-15
2021,8,Gawal Mandi,0,2021-02-22
2021,9,Gawal Mandi,0,2021-03-01
2021,10,Gawal Mandi,0,2021-03-08
2021,11,Gawal Mandi,0,2021-03-15
2021,12,Gawal Mandi,0,2021-03-22
2021,13,Gawal Mandi,0,2021-03-29
2021,14,Gawal Mandi,0,2021-04-05
2021,15,Gawal Mandi,0,2021-04-12
2021,16,Gawal Mandi,0,2021-04-19
2021,17,Gawal Mandi,0,2021-04-26
2021,18,Gawal Mandi,0,2021-05-03
2021,19,Gawal Mandi,0,2021-05-10
2021,20,Gawal Mandi,0,2021-05-17
2021,21,Gawal Mandi,0,2021-05-24
2021,22,Gawal Mandi,0,2021-05-31
2021,23,Gawal Mandi,0,2021-06-07
2021,24,Gawal Mandi,0,2021-06-14
2021,25,Gawal Mandi,0,2021-06-21
2021,26,Gawal Mandi,0,2021-06-28
2021,27,Gawal Mandi,0,2021-07-05
2021,28,Gawal Mandi,0,2021-07-12
2021,29,Gawal Mandi,0,2021-07-19
2021,30,Gawal Mandi,0,2021-07-26
2021,31,Gawal Mandi,0,2021-08-02
2021,32,Gawal Mandi,0,2021-08-09
2021,33,Gawal Mandi,0,2021-08-16
2021,34,Gawal Mandi,0,2021-08-23
2021,35,Gawal Mandi,0,2021-08-30
2021,36,Gawal Mandi,0,2021-09-06
2021,37,Gawal Mandi,0,2021-09-13
2021,38,Gawal Mandi,0,2021-09-20
2021,39,Gawal Mandi,0,2021-09-27
2021,40,Gawal Mandi,0,2021-10-04
2021,41,Gawal Mandi,0,2021-10-11
2021,42,Gawal Mandi,0,2021-10-18
2021,43,Gawal Mandi,1,2021-10-25
2021,44,Gawal Mandi,2,2021-11-01
2021,45,Gawal Mandi,0,2021-11-08
2021,46,Gawal Mandi,0,2021-11-15
2021,47,Gawal Mandi,1,2021-11-22
2021,48,Gawal Mandi,0,2021-11-29
2021,49,Gawal Mandi,0,2021-12-06
2021,50,Gawal Mandi,0,2021-12-13
2021,51,Gawal Mandi,0,2021-12-20
2021,52,Gawal Mandi,0,2021-12-27
2022,1,Gawal Mandi,0,2022-01-03
2022,2,Gawal Mandi,0,2022-01-10
2022,3,Gawal Mandi,0,2022-01-17
2022,4,Gawal Mandi,0,2022-01-24
2022,5,Gawal Mandi,0,2022-01-31
2022,6,Gawal Mandi,0,2022-02-07
2022,7,Gawal Mandi,0,2022-02-14
2022,8,Gawal Mandi,0,2022-02-21
2022,9,Gawal Mandi,0,2022-02-28
2022,10,Gawal Mandi,0,2022-03-07
2022,11,Gawal Mandi,0,2022-03-14
2022,12,Gawal Mandi,0,2022-03-21
2022,13,Gawal Mandi,0,2022-03-28
2022,14,Gawal Mandi,0,2022-04-04
2022,15,Gawal Mandi,0,2022-04-11
2022,16,Gawal Mandi,0,2022-04-18
2022,17,Gawal Mandi,0,2022-04-25
2022,18,Gawal Mandi,0,2022-05-02
2022,19,Gawal Mandi,0,2022-05-09
2022,20,Gawal Mandi,0,2022-05-16
2022,21,Gawal Mandi,0,2022-05-23
2022,22,Gawal Mandi,0,2022-05-30
2022,23,Gawal Mandi,0,2022-06-06
2022,24,Gawal Mandi,0,2022-06-13
2022,25,Gawal Mandi,0,2022-06-20
2022,26,Gawal Mandi,0,2022-06-27
2022,27,Gawal Mandi,0,2022-07-04
2022,28,Gawal Mandi,0,2022-07-11
2022,29,Gawal Mandi,0,2022-07-18
2022,30,Gawal Mandi,0,2022-07-25
2022,31,Gawal Mandi,0,2022-08-01
2022,32,Gawal Mandi,0,2022-08-08
2022,33,Gawal Mandi,0,2022-08-15
2022,34,Gawal Mandi,0,2022-08-22
2022,35,Gawal Mandi,0,2022-08-29
2022,36,Gawal Mandi,0,2022-09-05
2022,37,Gawal Mandi,1,2022-09-12
2022,38,Gawal Mandi,0,2022-09-19
2022,39,Gawal Mandi,0,2022-09-26
2022,40,Gawal Mandi,3,2022-10-03
2022,41,Gawal Mandi,0,2022-10-10
2022,42,Gawal Mandi,0,2022-10-17
2022,43,Gawal Mandi,0,2022-10-24
2022,44,Gawal Mandi,1,2022-10-31
2022,45,Gawal Mandi,1,2022-11-07
2022,46,Gawal Mandi,0,2022-11-14
2022,47,Gawal Mandi,0,2022-11-21
2022,48,Gawal Mandi,0,2022-11-28
2022,49,Gawal Mandi,0,2022-12-05
2022,50,Gawal Mandi,0,2022-12-12
2022,51,Gawal Mandi,0,2022-12-19
2022,52,Gawal Mandi,0,2022-12-26
2023,1,Gawal Mandi,0,2023-01-02
2023,2,Gawal Mandi,0,2023-01-09
2023,3,Gawal Mandi,0,2023-01-16
2023,4,Gawal Mandi,0,2023-01-23
2023,5,Gawal Mandi,0,2023-01-30
2023,6,Gawal Mandi,0,2023-02-06
2023,7,Gawal Mandi,0,2023-02-13
2023,8,Gawal Mandi,0,2023-02-20
2023,9,Gawal Mandi,0,2023-02-27
2023,10,Gawal Mandi,0,2023-03-06
2023,11,Gawal Mandi,0,2023-03-13
2023,12,Gawal Mandi,0,2023-03-20
2023,13,Gawal Mandi,0,2023-03-27
2023,14,Gawal Mandi,0,2023-04-03
2023,15,Gawal Mandi,0,2023-04-10
2023,16,Gawal Mandi,0,2023-04-17
2023,17,Gawal Mandi,0,2023-04-24
2023,18,Gawal Mandi,0,2023-05-01
2023,19,Gawal Mandi,0,2023-05-08
2023,20,Gawal Mandi,0,2023-05-15
2023,21,Gawal Mandi,0,2023-05-22
2023,22,Gawal Mandi,0,2023-05-29
2023,23,Gawal Mandi,0,2023-06-05
2023,24,Gawal Mandi,0,2023-06-12
2023,25,Gawal Mandi,0,2023-06-19
2023,26,Gawal Mandi,0,2023-06-26
2023,27,Gawal Mandi,0,2023-07-03
2023,28,Gawal Mandi,0,2023-07-10
2023,29,Gawal Mandi,0,2023-07-17
2023,30,Gawal Mandi,0,2023-07-24
2023,31,Gawal Mandi,0,2023-07-31
2023,32,Gawal Mandi,0,2023-08-07
2023,33,Gawal Mandi,0,2023-08-14
2023,34,Gawal Mandi,0,2023-08-21
2023,35,Gawal Mandi,0,2023-08-28
2023,36,Gawal Mandi,0,2023-09-04
2023,37,Gawal Mandi,0,2023-09-11
2023,38,Gawal Mandi,0,2023-09-18
2023,39,Gawal Mandi,0,2023-09-25
2023,40,Gawal Mandi,0,2023-10-02
2023,41,Gawal Mandi,0,2023-10-09
2023,42,Gawal Mandi,0,2023-10-16
2023,43,Gawal Mandi,0,2023-10-23
2023,44,Gawal Mandi,0,2023-10-30
2023,45,Gawal Mandi,0,2023-11-06
2023,46,Gawal Mandi,0,2023-11-13
2023,47,Gawal Mandi,0,2023-11-20
2023,48,Gawal Mandi,0,2023-11-27
2023,49,Gawal Mandi,0,2023-12-04
2023,50,Gawal Mandi,0,2023-12-11
2023,51,Gawal Mandi,0,2023-12-18
2023,52,Gawal Mandi,0,2023-12-25
2024,1,Gawal Mandi,0,2024-01-01
2024,2,Gawal Mandi,0,2024-01-08
2024,3,Gawal Mandi,0,2024-01-15
2024,4,Gawal Mandi,0,2024-01-22
2024,5,Gawal Mandi,0,2024-01-29
2024,6,Gawal Mandi,0,2024-02-05
2024,7,Gawal Mandi,0,2024-02-12
2024,8,Gawal Mandi,0,2024-02-19
2024,9,Gawal Mandi,0,2024-02-26
2024,10,Gawal Mandi,0,2024-03-04
2024,11,Gawal Mandi,0,2024-03-11
2024,12,Gawal Mandi,0,2024-03-18
2024,13,Gawal Mandi,0,2024-03-25
2024,14,Gawal Mandi,0,2024-04-01
2024,15,Gawal Mandi,0,2024-04-08
2024,16,Gawal Mandi,0,2024-04-15
2024,17,Gawal Mandi,0,2024-04-22
2024,18,Gawal Mandi,0,2024-04-29
2024,19,Gawal Mandi,0,2024-05-06
2024,20,Gawal Mandi,0,2024-05-13
2024,21,Gawal Mandi,0,2024-05-20
2024,22,Gawal Mandi,0,2024-05-27
2024,23,Gawal Mandi,0,2024-06-03
2024,24,Gawal Mandi,0,2024-06-10
2024,25,Gawal Mandi,0,2024-06-17
2024,26,Gawal Mandi,0,2024-06-24
2024,27,Gawal Mandi,0,2024-07-01
2024,28,Gawal Mandi,0,2024-07-08
2024,29,Gawal Mandi,0,2024-07-15
2024,30,Gawal Mandi,0,2024-07-22
2024,31,Gawal Mandi,0,2024-07-29
2024,32,Gawal Mandi,0,2024-08-05
2024,33,Gawal Mandi,0,2024-08-12
2024,34,Gawal Mandi,0,2024-08-19
2024,35,Gawal Mandi,0,2024-08-26
2024,36,Gawal Mandi,0,2024-09-02
2024,37,Gawal Mandi,0,2024-09-09
2024,38,Gawal Mandi,0,2024-09-16
2024,39,Gawal Mandi,1,2024-09-23
2024,40,Gawal Mandi,0,2024-09-30
2024,41,Gawal Mandi,1,2024-10-07
2024,42,Gawal Mandi,0,2024-10-14
2024,43,Gawal Mandi,1,2024-10-21
2024,44,Gawal Mandi,4,2024-10-28
2024,45,Gawal Mandi,0,2024-11-04
2024,46,Gawal Mandi,0,2024-11-11
2024,47,Gawal Mandi,0,2024-11-18
2024,48,Gawal Mandi,0,2024-11-25
2024,49,Gawal Mandi,0,2024-12-02
2024,50,Gawal Mandi,0,2024-12-09
2024,51,Gawal Mandi,0,2024-12-16
2024,52,Gawal Mandi,0,2024-12-23
2021,1,Gulistan Colony,0,2021-01-04
2021,2,Gulistan Colony,0,2021-01-11
2021,3,Gulistan Colony,0,2021-01-18
2021,4,Gulistan Colony,0,2021-01-25
2021,5,Gulistan Colony,0,2021-02-01
2021,6,Gulistan Colony,0,2021-02-08
2021,7,Gulistan Colony,0,2021-02-15
2021,8,Gulistan Colony,0,2021-02-22
2021,9,Gulistan Colony,0,2021-03-01
2021,10,Gulistan Colony,0,2021-03-08
2021,11,Gulistan Colony,0,2021-03-15
2021,12,Gulistan Colony,0,2021-03-22
2021,13,Gulistan Colony,0,2021-03-29
2021,14,Gulistan Colony,0,2021-04-05
2021,15,Gulistan Colony,0,2021-04-12
2021,16,Gulistan Colony,0,2021-04-19
2021,17,Gulistan Colony,0,2021-04-26
2021,18,Gulistan Colony,0,2021-05-03
2021,19,Gulistan Colony,0,2021-05-10
2021,20,Gulistan Colony,0,2021-05-17
2021,21,Gulistan Colony,0,2021-05-24
2021,22,Gulistan Colony,0,2021-05-31
2021,23,Gulistan Colony,0,2021-06-07
2021,24,Gulistan Colony,0,2021-06-14
2021,25,Gulistan Colony,0,2021-06-21
2021,26,Gulistan Colony,0,2021-06-28
2021,27,Gulistan Colony,0,2021-07-05
2021,28,Gulistan Colony,0,2021-07-12
2021,29,Gulistan Colony,0,2021-07-19
2021,30,Gulistan Colony,0,2021-07-26
2021,31,Gulistan Colony,0,2021-08-02
2021,32,Gulistan Colony,0,2021-08-09
2021,33,Gulistan Colony,1,2021-08-16
2021,34,Gulistan Colony,0,2021-08-23
2021,35,Gulistan Colony,0,2021-08-30
2021,36,Gulistan Colony,0,2021-09-06
2021,37,Gulistan Colony,0,2021-09-13
2021,38,Gulistan Colony,0,2021-09-20
2021,39,Gulistan Colony,1,2021-09-27
2021,40,Gulistan Colony,1,2021-10-04
2021,41,Gulistan Colony,4,2021-10-11
2021,42,Gulistan Colony,4,2021-10-18
2021,43,Gulistan Colony,7,2021-10-25
2021,44,Gulistan Colony,8,2021-11-01
2021,45,Gulistan Colony,3,2021-11-08
2021,46,Gulistan Colony,2,2021-11-15
2021,47,Gulistan Colony,0,2021-11-22
2021,48,Gulistan Colony,0,2021-11-29
2021,49,Gulistan Colony,0,2021-12-06
2021,50,Gulistan Colony,1,2021-12-13
2021,51,Gulistan Colony,0,2021-12-20
2021,52,Gulistan Colony,0,2021-12-27
2022,1,Gulistan Colony,0,2022-01-03
2022,2,Gulistan Colony,0,2022-01-10
2022,3,Gulistan Colony,0,2022-01-17
2022,4,Gulistan Colony,0,2022-01-24
2022,5,Gulistan Colony,0,2022-01-31
2022,6,Gulistan Colony,0,2022-02-07
2022,7,Gulistan Colony,0,2022-02-14
2022,8,Gulistan Colony,0,2022-02-21
2022,9,Gulistan Colony,0,2022-02-28
2022,10,Gulistan Colony,0,2022-03-07
2022,11,Gulistan Colony,0,2022-03-14
2022,12,Gulistan Colony,0,2022-03-21
2022,13,Gulistan Colony,0,2022-03-28
2022,14,Gulistan Colony,0,2022-04-04
2022,15,Gulistan Colony,0,2022-04-11
2022,16,Gulistan Colony,0,2022-04-18
2022,17,Gulistan Colony,0,2022-04-25
2022,18,Gulistan Colony,1,2022-05-02
2022,19,Gulistan Colony,0,2022-05-09
2022,20,Gulistan Colony,0,2022-05-16
2022,21,Gulistan Colony,0,2022-05-23
2022,22,Gulistan Colony,0,2022-05-30
2022,23,Gulistan Colony,0,2022-06-06
2022,24,Gulistan Colony,0,2022-06-13
2022,25,Gulistan Colony,0,2022-06-20
2022,26,Gulistan Colony,0,2022-06-27
2022,27,Gulistan Colony,0,2022-07-04
2022,28,Gulistan Colony,0,2022-07-11
2022,29,Gulistan Colony,0,2022-07-18
2022,30,Gulistan Colony,0,2022-07-25
2022,31,Gulistan Colony,0,2022-08-01
2022,32,Gulistan Colony,0,2022-08-08
2022,33,Gulistan Colony,2,2022-08-15
2022,34,Gulistan Colony,2,2022-08-22
2022,35,Gulistan Colony,1,2022-08-29
2022,36,Gulistan Colony,2,2022-09-05
2022,37,Gulistan Colony,7,2022-09-12
2022,38,Gulistan Colony,14,2022-09-19
2022,39,Gulistan Colony,20,2022-09-26
2022,40,Gulistan Colony,12,2022-10-03
2022,41,Gulistan Colony,24,2022-10-10
2022,42,Gulistan Colony,15,2022-10-17
2022,43,Gulistan Colony,5,2022-10-24
2022,44,Gulistan Colony,5,2022-10-31
2022,45,Gulistan Colony,10,2022-11-07
2022,46,Gulistan Colony,2,2022-11-14
2022,47,Gulistan Colony,0,2022-11-21
2022,48,Gulistan Colony,0,2022-11-28
2022,49,Gulistan Colony,1,2022-12-05
2022,50,Gulistan Colony,0,2022-12-12
2022,51,Gulistan Colony,0,2022-12-19
2022,52,Gulistan Colony,0,2022-12-26
2023,1,Gulistan Colony,0,2023-01-02
2023,2,Gulistan Colony,0,2023-01-09
2023,3,Gulistan Colony,0,2023-01-16
2023,4,Gulistan Colony,0,2023-01-23
2023,5,Gulistan Colony,0,2023-01-30
2023,6,Gulistan Colony,0,2023-02-06
2023,7,Gulistan Colony,0,2023-02-13
2023,8,Gulistan Colony,0,2023-02-20
2023,9,Gulistan Colony,0,2023-02-27
2023,10,Gulistan Colony,0,2023-03-06
2023,11,Gulistan Colony,0,2023-03-13
2023,12,Gulistan Colony,0,2023-03-20
2023,13,Gulistan Colony,0,2023-03-27
2023,14,Gulistan Colony,0,2023-04-03
2023,15,Gulistan Colony,0,2023-04-10
2023,16,Gulistan Colony,0,2023-04-17
2023,17,Gulistan Colony,0,2023-04-24
2023,18,Gulistan Colony,0,2023-05-01
2023,19,Gulistan Colony,0,2023-05-08
2023,20,Gulistan Colony,0,2023-05-15
2023,21,Gulistan Colony,0,2023-05-22
2023,22,Gulistan Colony,0,2023-05-29
2023,23,Gulistan Colony,0,2023-06-05
2023,24,Gulistan Colony,0,2023-06-12
2023,25,Gulistan Colony,0,2023-06-19
2023,26,Gulistan Colony,0,2023-06-26
2023,27,Gulistan Colony,1,2023-07-03
2023,28,Gulistan Colony,1,2023-07-10
2023,29,Gulistan Colony,1,2023-07-17
2023,30,Gulistan Colony,1,2023-07-24
2023,31,Gulistan Colony,1,2023-07-31
2023,32,Gulistan Colony,5,2023-08-07
2023,33,Gulistan Colony,5,2023-08-14
2023,34,Gulistan Colony,7,2023-08-21
2023,35,Gulistan Colony,7,2023-08-28
2023,36,Gulistan Colony,21,2023-09-04
2023,37,Gulistan Colony,37,2023-09-11
2023,38,Gulistan Colony,37,2023-09-18
2023,39,Gulistan Colony,28,2023-09-25
2023,40,Gulistan Colony,25,2023-10-02
2023,41,Gulistan Colony,13,2023-10-09
2023,42,Gulistan Colony,10,2023-10-16
2023,43,Gulistan Colony,7,2023-10-23
